Area,Year,Temperature Change
Australia and New Zealand,1964,-1.314
Australia and New Zealand,1964,-0.388
Australia and New Zealand,1964,-1.106
Antarctica,1965,-0.651
Antarctica,1965,0.538
Antarctica,1965,1.217
Antarctica,1965,-0.095
Antarctica,1965,1.126
Antarctica,1965,2.824
Antarctica,1965,-2.59
Antarctica,1965,1.939
Antarctica,1965,-2.656
Antarctica,1965,-1.108
Antarctica,1965,-1.467
Antarctica,1965,-0.09
South Africa,1965,0.07
South Africa,1965,0.551
South Africa,1965,0.229
South Africa,1965,-0.077
South Africa,1965,0.139
South Africa,1965,-1.591
South Africa,1965,0.352
South Africa,1965,1.274
South Africa,1965,0.89
South Africa,1965,-1.217
South Africa,1965,-0.415
South Africa,1965,-0.176
Africa,1965,-0.14
Africa,1965,-0.12
Africa,1965,-0.094
Africa,1965,-0.668
Africa,1965,-0.266
Africa,1965,-0.325
Africa,1965,0.109
Africa,1965,-0.118
Africa,1965,-0.087
Africa,1965,-0.191
Africa,1965,-0.244
Africa,1965,-0.192
Eastern Africa,1965,-0.645
Eastern Africa,1965,-0.202
Eastern Africa,1965,-0.307
Eastern Africa,1965,-0.484
Eastern Africa,1965,-0.491
Eastern Africa,1965,-0.463
Eastern Africa,1965,-0.193
Eastern Africa,1965,-0.14
Eastern Africa,1965,-0.128
Eastern Africa,1965,-0.647
Eastern Africa,1965,-0.061
Eastern Africa,1965,0.067
Middle Africa,1965,0.033
Middle Africa,1965,-0.296
Middle Africa,1965,-0.391
Middle Africa,1965,-0.402
Middle Africa,1965,-0.34
Middle Africa,1965,0.013
Middle Africa,1965,0.04
Middle Africa,1965,-0.07
Middle Africa,1965,-0.006
Middle Africa,1965,-0.04
Middle Africa,1965,-0.151
Middle Africa,1965,-0.106
Northern Africa,1965,0.0
Northern Africa,1965,-0.444
Northern Africa,1965,0.303
Northern Africa,1965,-1.002
Northern Africa,1965,-0.354
Northern Africa,1965,-0.084
Northern Africa,1965,0.503
Northern Africa,1965,-0.27
Northern Africa,1965,-0.129
Northern Africa,1965,0.151
Northern Africa,1965,-0.178
Northern Africa,1965,0.014
Southern Africa,1965,0.249
Southern Africa,1965,0.867
Southern Africa,1965,0.328
Southern Africa,1965,-0.09
Southern Africa,1965,0.143
Southern Africa,1965,-1.23
Southern Africa,1965,0.242
Southern Africa,1965,0.96
Southern Africa,1965,0.49
Southern Africa,1965,-1.451
Southern Africa,1965,-0.223
Southern Africa,1965,0.175
Western Africa,1965,-0.165
Western Africa,1965,0.174
Western Africa,1965,-0.286
Western Africa,1965,-0.934
Western Africa,1965,-0.007
Western Africa,1965,-0.488
Western Africa,1965,-0.106
Western Africa,1965,-0.407
Western Africa,1965,-0.322
Western Africa,1965,0.191
Western Africa,1965,-0.635
Western Africa,1965,-0.995
Northern America,1965,0.084
Northern America,1965,-1.88
Northern America,1965,-0.465
Northern America,1965,0.347
Northern America,1965,0.118
Northern America,1965,-0.831
Northern America,1965,-0.678
Northern America,1965,-0.572
Northern America,1965,-1.443
Northern America,1965,-0.398
Northern America,1965,0.438
Northern America,1965,1.012
Central America,1965,0.294
Central America,1965,-0.691
Central America,1965,-0.75
Central America,1965,0.237
Central America,1965,-0.096
Central America,1965,-0.394
Central America,1965,0.008
Central America,1965,-0.274
Central America,1965,0.019
Central America,1965,-0.405
Central America,1965,1.21
Central America,1965,0.402
South America,1965,-0.292
South America,1965,0.059
South America,1965,-0.523
South America,1965,-0.148
South America,1965,-0.186
South America,1965,1.056
South America,1965,-0.092
South America,1965,0.221
South America,1965,0.007
South America,1965,0.238
South America,1965,0.071
South America,1965,-0.124
Central Asia,1965,
Central Asia,1965,
Central Asia,1965,
Central Asia,1965,
Central Asia,1965,
Central Asia,1965,
Central Asia,1965,
Central Asia,1965,
Central Asia,1965,
Central Asia,1965,
Central Asia,1965,
Central Asia,1965,
Eastern Asia,1965,1.394
Eastern Asia,1965,0.562
Eastern Asia,1965,-0.483
Eastern Asia,1965,-0.391
Eastern Asia,1965,0.404
Eastern Asia,1965,0.106
Eastern Asia,1965,-0.285
Eastern Asia,1965,-0.52
Eastern Asia,1965,-0.25
Eastern Asia,1965,0.759
Eastern Asia,1965,0.424
Eastern Asia,1965,-0.887
Southern Asia,1965,0.619
Southern Asia,1965,-0.087
Southern Asia,1965,-0.612
Southern Asia,1965,-1.541
Southern Asia,1965,-0.217
Southern Asia,1965,0.188
Southern Asia,1965,-0.02
Southern Asia,1965,-0.179
Southern Asia,1965,-0.182
Southern Asia,1965,0.705
Southern Asia,1965,0.861
Southern Asia,1965,-0.129
South-Eastern Asia,1965,-0.717
South-Eastern Asia,1965,0.107
South-Eastern Asia,1965,-0.445
South-Eastern Asia,1965,-0.297
South-Eastern Asia,1965,-0.237
South-Eastern Asia,1965,-0.274
South-Eastern Asia,1965,-0.271
South-Eastern Asia,1965,-0.221
South-Eastern Asia,1965,-0.153
South-Eastern Asia,1965,0.027
South-Eastern Asia,1965,0.281
South-Eastern Asia,1965,0.653
Western Asia,1965,-0.139
Western Asia,1965,0.068
Western Asia,1965,0.185
Western Asia,1965,-1.141
Western Asia,1965,-0.28
Western Asia,1965,0.412
Western Asia,1965,0.042
Western Asia,1965,0.416
Western Asia,1965,0.52
Western Asia,1965,-0.876
Western Asia,1965,0.095
Western Asia,1965,0.376
Eastern Europe,1965,0.69
Eastern Europe,1965,-1.279
Eastern Europe,1965,0.043
Eastern Europe,1965,-1.49
Eastern Europe,1965,-0.546
Eastern Europe,1965,-0.077
Eastern Europe,1965,-0.415
Eastern Europe,1965,-0.585
Eastern Europe,1965,0.348
Eastern Europe,1965,-0.645
Eastern Europe,1965,-0.873
Eastern Europe,1965,1.306
Northern Europe,1965,0.857
Northern Europe,1965,0.887
Northern Europe,1965,-0.837
Northern Europe,1965,0.639
Northern Europe,1965,-1.443
Northern Europe,1965,-0.22
Northern Europe,1965,-1.753
Northern Europe,1965,-1.017
Northern Europe,1965,0.916
Northern Europe,1965,0.852
Northern Europe,1965,-2.981
Northern Europe,1965,-2.791
Southern Europe,1965,0.108
Southern Europe,1965,-2.853
Southern Europe,1965,0.256
Southern Europe,1965,-0.364
Southern Europe,1965,0.357
Southern Europe,1965,0.747
Southern Europe,1965,-0.14
Southern Europe,1965,-0.608
Southern Europe,1965,-1.029
Southern Europe,1965,0.043
Southern Europe,1965,-0.01
Southern Europe,1965,0.947
Western Europe,1965,0.951
Western Europe,1965,-2.571
Western Europe,1965,-0.424
Western Europe,1965,-0.571
Western Europe,1965,-0.433
Western Europe,1965,0.082
Western Europe,1965,-1.366
Western Europe,1965,-1.122
Western Europe,1965,-1.33
Western Europe,1965,0.264
Western Europe,1965,-1.291
Western Europe,1965,1.466
Australia and New Zealand,1965,-0.043
Australia and New Zealand,1965,1.158
Australia and New Zealand,1965,-0.215
Australia and New Zealand,1965,-0.596
Australia and New Zealand,1965,0.6
Australia and New Zealand,1965,0.251
Australia and New Zealand,1965,-0.976
Australia and New Zealand,1965,0.333
Australia and New Zealand,1965,0.93
Australia and New Zealand,1965,0.817
Australia and New Zealand,1965,0.141
Australia and New Zealand,1965,0.405
Antarctica,1966,-1.431
Antarctica,1966,-0.1
Antarctica,1966,2.049
Antarctica,1966,0.377
Antarctica,1966,-2.139
Antarctica,1966,-2.133
Antarctica,1966,1.354
Antarctica,1966,-1.782
Antarctica,1966,0.875
Antarctica,1966,-0.486
Antarctica,1966,0.629
Antarctica,1966,0.88
South Africa,1966,1.284
South Africa,1966,-1.211
South Africa,1966,0.351
South Africa,1966,-0.198
South Africa,1966,0.186
South Africa,1966,1.292
South Africa,1966,-0.026
South Africa,1966,0.509
South Africa,1966,-0.412
South Africa,1966,0.815
South Africa,1966,0.614
South Africa,1966,1.036
Africa,1966,0.578
Africa,1966,0.09
Africa,1966,-0.353
Africa,1966,0.001
Africa,1966,-0.016
Africa,1966,0.302
Africa,1966,0.494
Africa,1966,0.417
Africa,1966,-0.029
Africa,1966,0.158
Africa,1966,0.207
Africa,1966,-0.046
Eastern Africa,1966,0.453
Eastern Africa,1966,0.195
Eastern Africa,1966,-0.26
Eastern Africa,1966,-0.242
Eastern Africa,1966,0.148
Eastern Africa,1966,0.314
Eastern Africa,1966,0.472
Eastern Africa,1966,0.307
Eastern Africa,1966,0.297
Eastern Africa,1966,-0.268
Eastern Africa,1966,0.002
Eastern Africa,1966,0.111
Middle Africa,1966,0.325
Middle Africa,1966,-0.238
Middle Africa,1966,-0.073
Middle Africa,1966,-0.201
Middle Africa,1966,0.046
Middle Africa,1966,0.056
Middle Africa,1966,0.522
Middle Africa,1966,0.258
Middle Africa,1966,-0.017
Middle Africa,1966,0.124
Middle Africa,1966,0.355
Middle Africa,1966,-0.117
Northern Africa,1966,1.04
Northern Africa,1966,0.644
Northern Africa,1966,-0.952
Northern Africa,1966,0.317
Northern Africa,1966,-0.154
Northern Africa,1966,0.28
Northern Africa,1966,0.394
Northern Africa,1966,0.578
Northern Africa,1966,0.054
Northern Africa,1966,0.565
Northern Africa,1966,0.218
Northern Africa,1966,-0.583
Southern Africa,1966,1.022
Southern Africa,1966,-0.91
Southern Africa,1966,0.082
Southern Africa,1966,-0.451
Southern Africa,1966,0.043
Southern Africa,1966,1.486
Southern Africa,1966,0.177
Southern Africa,1966,0.331
Southern Africa,1966,-0.51
Southern Africa,1966,0.757
Southern Africa,1966,0.772
Southern Africa,1966,0.713
Western Africa,1966,0.148
Western Africa,1966,-0.001
Western Africa,1966,-0.109
Western Africa,1966,0.228
Western Africa,1966,-0.086
Western Africa,1966,0.07
Western Africa,1966,0.766
Western Africa,1966,0.516
Western Africa,1966,-0.286
Western Africa,1966,-0.188
Western Africa,1966,-0.001
Western Africa,1966,0.281
Northern America,1966,-2.178
Northern America,1966,0.057
Northern America,1966,0.832
Northern America,1966,-0.847
Northern America,1966,-0.325
Northern America,1966,0.042
Northern America,1966,0.421
Northern America,1966,-0.174
Northern America,1966,0.604
Northern America,1966,-0.682
Northern America,1966,-0.981
Northern America,1966,0.29
Central America,1966,-1.01
Central America,1966,-1.007
Central America,1966,-0.495
Central America,1966,0.08
Central America,1966,0.12
Central America,1966,-0.219
Central America,1966,0.258
Central America,1966,-0.018
Central America,1966,0.057
Central America,1966,-0.371
Central America,1966,-0.151
Central America,1966,-0.715
South America,1966,0.299
South America,1966,-0.306
South America,1966,0.019
South America,1966,0.269
South America,1966,0.209
South America,1966,0.447
South America,1966,0.075
South America,1966,-0.448
South America,1966,-0.479
South America,1966,0.014
South America,1966,0.108
South America,1966,-0.222
Central Asia,1966,
Central Asia,1966,
Central Asia,1966,
Central Asia,1966,
Central Asia,1966,
Central Asia,1966,
Central Asia,1966,
Central Asia,1966,
Central Asia,1966,
Central Asia,1966,
Central Asia,1966,
Central Asia,1966,
Eastern Asia,1966,0.965
Eastern Asia,1966,2.362
Eastern Asia,1966,0.868
Eastern Asia,1966,-0.546
Eastern Asia,1966,-0.122
Eastern Asia,1966,-0.04
Eastern Asia,1966,-0.281
Eastern Asia,1966,0.516
Eastern Asia,1966,-0.218
Eastern Asia,1966,0.147
Eastern Asia,1966,-0.343
Eastern Asia,1966,-1.726
Southern Asia,1966,1.909
Southern Asia,1966,1.845
Southern Asia,1966,-0.017
Southern Asia,1966,-0.289
Southern Asia,1966,0.085
Southern Asia,1966,0.318
Southern Asia,1966,0.312
Southern Asia,1966,0.265
Southern Asia,1966,-0.085
Southern Asia,1966,-0.019
Southern Asia,1966,-0.164
Southern Asia,1966,-0.107
South-Eastern Asia,1966,0.703
South-Eastern Asia,1966,0.558
South-Eastern Asia,1966,0.316
South-Eastern Asia,1966,0.324
South-Eastern Asia,1966,-0.081
South-Eastern Asia,1966,-0.15
South-Eastern Asia,1966,-0.027
South-Eastern Asia,1966,0.066
South-Eastern Asia,1966,0.014
South-Eastern Asia,1966,0.038
South-Eastern Asia,1966,0.404
South-Eastern Asia,1966,0.564
Western Asia,1966,2.243
Western Asia,1966,0.8
Western Asia,1966,-0.123
Western Asia,1966,0.471
Western Asia,1966,0.455
Western Asia,1966,0.583
Western Asia,1966,0.323
Western Asia,1966,0.98
Western Asia,1966,0.311
Western Asia,1966,0.697
Western Asia,1966,1.405
Western Asia,1966,0.783
Eastern Europe,1966,2.377
Eastern Europe,1966,2.565
Eastern Europe,1966,1.714
Eastern Europe,1966,0.523
Eastern Europe,1966,-0.101
Eastern Europe,1966,0.501
Eastern Europe,1966,0.691
Eastern Europe,1966,0.63
Eastern Europe,1966,-0.381
Eastern Europe,1966,0.726
Eastern Europe,1966,0.173
Eastern Europe,1966,-0.312
Northern Europe,1966,-3.756
Northern Europe,1966,-4.872
Northern Europe,1966,-1.336
Northern Europe,1966,-1.947
Northern Europe,1966,-0.351
Northern Europe,1966,1.556
Northern Europe,1966,0.24
Northern Europe,1966,-0.748
Northern Europe,1966,-1.007
Northern Europe,1966,-0.975
Northern Europe,1966,0.572
Northern Europe,1966,0.278
Southern Europe,1966,0.251
Southern Europe,1966,2.866
Southern Europe,1966,-0.35
Southern Europe,1966,1.199
Southern Europe,1966,0.32
Southern Europe,1966,0.193
Southern Europe,1966,-0.572
Southern Europe,1966,0.103
Southern Europe,1966,0.79
Southern Europe,1966,1.187
Southern Europe,1966,-1.31
Southern Europe,1966,-0.242
Western Europe,1966,-1.321
Western Europe,1966,3.721
Western Europe,1966,-0.289
Western Europe,1966,1.412
Western Europe,1966,0.616
Western Europe,1966,1.112
Western Europe,1966,-1.347
Western Europe,1966,-0.881
Western Europe,1966,0.631
Western Europe,1966,1.826
Western Europe,1966,-1.819
Western Europe,1966,0.877
Australia and New Zealand,1966,-0.211
Australia and New Zealand,1966,-0.09
Australia and New Zealand,1966,-0.01
Australia and New Zealand,1966,0.248
Australia and New Zealand,1966,-0.651
Australia and New Zealand,1966,0.103
Australia and New Zealand,1966,-0.403
Australia and New Zealand,1966,-0.657
Australia and New Zealand,1966,-0.33
Australia and New Zealand,1966,-1.144
Australia and New Zealand,1966,-0.101
Australia and New Zealand,1966,-0.82
Antarctica,1967,2.291
Antarctica,1967,0.27
Antarctica,1967,-0.186
Antarctica,1967,-0.545
Antarctica,1967,-0.587
Antarctica,1967,-1.761
Antarctica,1967,2.497
Antarctica,1967,-0.637
Antarctica,1967,1.055
Antarctica,1967,-1.999
Antarctica,1967,0.321
Antarctica,1967,0.248
South Africa,1967,-0.22
South Africa,1967,-0.196
South Africa,1967,-0.444
South Africa,1967,-0.834
South Africa,1967,0.299
South Africa,1967,-0.318
South Africa,1967,-1.288
South Africa,1967,0.072
South Africa,1967,0.368
South Africa,1967,-0.028
South Africa,1967,0.665
South Africa,1967,0.717
Africa,1967,-0.54
Africa,1967,-0.195
Africa,1967,-0.42
Africa,1967,0.055
Africa,1967,0.1
Africa,1967,-0.069
Africa,1967,-0.334
Africa,1967,-0.248
Africa,1967,-0.247
Africa,1967,-0.246
Africa,1967,-0.32
Africa,1967,-0.274
Eastern Africa,1967,-0.019
Eastern Africa,1967,0.08
Eastern Africa,1967,0.133
Eastern Africa,1967,0.051
Eastern Africa,1967,0.05
Eastern Africa,1967,0.205
Eastern Africa,1967,-0.072
Eastern Africa,1967,-0.237
Eastern Africa,1967,-0.256
Eastern Africa,1967,-0.167
Eastern Africa,1967,-0.377
Eastern Africa,1967,-0.592
Middle Africa,1967,-0.349
Middle Africa,1967,-0.085
Middle Africa,1967,-0.376
Middle Africa,1967,0.255
Middle Africa,1967,-0.033
Middle Africa,1967,0.138
Middle Africa,1967,-0.241
Middle Africa,1967,-0.231
Middle Africa,1967,-0.252
Middle Africa,1967,-0.249
Middle Africa,1967,-0.529
Middle Africa,1967,0.208
Northern Africa,1967,-0.798
Northern Africa,1967,-0.415
Northern Africa,1967,-0.873
Northern Africa,1967,0.077
Northern Africa,1967,-0.009
Northern Africa,1967,-0.357
Northern Africa,1967,-0.445
Northern Africa,1967,-0.141
Northern Africa,1967,-0.169
Northern Africa,1967,-0.175
Northern Africa,1967,-0.309
Northern Africa,1967,-0.653
Southern Africa,1967,-0.366
Southern Africa,1967,-0.553
Southern Africa,1967,-0.599
Southern Africa,1967,-0.77
Southern Africa,1967,0.24
Southern Africa,1967,-0.244
Southern Africa,1967,-1.039
Southern Africa,1967,-0.038
Southern Africa,1967,0.247
Southern Africa,1967,-0.03
Southern Africa,1967,0.288
Southern Africa,1967,0.32
Western Africa,1967,-1.005
Western Africa,1967,-0.134
Western Africa,1967,-0.335
Western Africa,1967,0.171
Western Africa,1967,0.384
Western Africa,1967,-0.103
Western Africa,1967,-0.246
Western Africa,1967,-0.516
Western Africa,1967,-0.557
Western Africa,1967,-0.517
Western Africa,1967,-0.315
Western Africa,1967,-0.199
Northern America,1967,1.111
Northern America,1967,-1.604
Northern America,1967,-0.347
Northern America,1967,-0.936
Northern America,1967,-0.878
Northern America,1967,-0.148
Northern America,1967,-0.345
Northern America,1967,0.041
Northern America,1967,0.357
Northern America,1967,0.05
Northern America,1967,0.068
Northern America,1967,1.138
Central America,1967,-0.596
Central America,1967,-0.22
Central America,1967,0.462
Central America,1967,0.128
Central America,1967,0.138
Central America,1967,-0.178
Central America,1967,0.104
Central America,1967,-0.201
Central America,1967,-0.619
Central America,1967,-0.39
Central America,1967,0.305
Central America,1967,-0.195
South America,1967,-0.142
South America,1967,-0.136
South America,1967,-0.317
South America,1967,0.293
South America,1967,0.901
South America,1967,-0.792
South America,1967,-0.1
South America,1967,0.172
South America,1967,0.157
South America,1967,0.29
South America,1967,-0.119
South America,1967,0.131
Central Asia,1967,
Central Asia,1967,
Central Asia,1967,
Central Asia,1967,
Central Asia,1967,
Central Asia,1967,
Central Asia,1967,
Central Asia,1967,
Central Asia,1967,
Central Asia,1967,
Central Asia,1967,
Central Asia,1967,
Eastern Asia,1967,-0.613
Eastern Asia,1967,-0.581
Eastern Asia,1967,0.389
Eastern Asia,1967,-0.091
Eastern Asia,1967,1.353
Eastern Asia,1967,-0.104
Eastern Asia,1967,0.133
Eastern Asia,1967,0.423
Eastern Asia,1967,-0.488
Eastern Asia,1967,-0.052
Eastern Asia,1967,-2.029
Eastern Asia,1967,-2.419
Southern Asia,1967,-0.314
Southern Asia,1967,0.318
Southern Asia,1967,-1.034
Southern Asia,1967,-1.186
Southern Asia,1967,-0.365
Southern Asia,1967,-0.31
Southern Asia,1967,0.137
Southern Asia,1967,-0.077
Southern Asia,1967,-0.02
Southern Asia,1967,-0.354
Southern Asia,1967,0.244
Southern Asia,1967,-0.046
South-Eastern Asia,1967,-0.167
South-Eastern Asia,1967,-0.285
South-Eastern Asia,1967,-0.369
South-Eastern Asia,1967,-0.385
South-Eastern Asia,1967,-0.098
South-Eastern Asia,1967,-0.007
South-Eastern Asia,1967,-0.031
South-Eastern Asia,1967,-0.015
South-Eastern Asia,1967,-0.221
South-Eastern Asia,1967,-0.293
South-Eastern Asia,1967,-0.016
South-Eastern Asia,1967,-0.374
Western Asia,1967,-0.255
Western Asia,1967,-1.697
Western Asia,1967,-1.707
Western Asia,1967,-1.073
Western Asia,1967,-0.592
Western Asia,1967,-1.043
Western Asia,1967,-0.606
Western Asia,1967,-0.808
Western Asia,1967,-0.332
Western Asia,1967,0.118
Western Asia,1967,-0.485
Western Asia,1967,-0.333
Eastern Europe,1967,-1.119
Eastern Europe,1967,-0.929
Eastern Europe,1967,1.053
Eastern Europe,1967,0.045
Eastern Europe,1967,0.715
Eastern Europe,1967,-0.703
Eastern Europe,1967,-0.342
Eastern Europe,1967,0.141
Eastern Europe,1967,0.207
Eastern Europe,1967,1.447
Eastern Europe,1967,1.27
Eastern Europe,1967,-0.089
Northern Europe,1967,-2.01
Northern Europe,1967,2.344
Northern Europe,1967,2.731
Northern Europe,1967,0.253
Northern Europe,1967,-0.332
Northern Europe,1967,-0.619
Northern Europe,1967,-0.172
Northern Europe,1967,0.61
Northern Europe,1967,1.301
Northern Europe,1967,0.4
Northern Europe,1967,2.406
Northern Europe,1967,-2.844
Southern Europe,1967,-0.869
